STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540310,0.5,21.1,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540311,5.8,8.3,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540312,27.4,-2.8,-10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540313,4.3,-7.2,-15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540314,0,-4.4,-18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540315,0,3.9,-10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540316,0,9.4,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540317,0,11.7,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540318,7.9,1.1,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540319,1.3,-0.6,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540320,0,3.3,-4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540321,1.3,8.9,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540322,0,2.2,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540323,0,9.4,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540324,1.3,3.9,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540325,0.3,-0.6,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540326,0.3,11.7,-9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540327,2,1.1,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540328,3.3,-5.6,-13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540329,0.8,-3.3,-13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540330,0,-5,-12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540331,0,4.4,-11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540401,0,7.8,-6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540402,0,0,-8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540403,0,10.6,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540404,0,21.7,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540405,0,21.1,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540406,0,23.9,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540407,0,9.4,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540408,0,21.1,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540409,0,20.6,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540410,0,13.9,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540411,0,17.8,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540412,0,24.4,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540413,0,25,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540414,0.3,18.9,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540415,0,9.4,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540416,0,20.6,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540417,0,20,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540418,2.5,11.7,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540419,0.5,5.6,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540420,2,10.6,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540421,0,8.9,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540422,0,18.9,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540423,0,25,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540424,0,17.2,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540425,0,19.4,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540426,0.8,16.1,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540427,0,27.8,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540428,0.8,10,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540429,0,3.9,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540430,0,2.2,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540501,3,0,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540502,2.5,2.2,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540503,0,7.2,-7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540504,0,15.6,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540505,0,21.1,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540506,1.3,17.2,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540507,0,16.7,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540508,0,17.2,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540509,0,14.4,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540510,0,16.7,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540511,0,18.3,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540512,0,25,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540513,1.3,25,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540514,0,23.9,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540515,0.5,22.8,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540516,0.3,22.8,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540517,0,21.7,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540518,0,18.9,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540519,0,24.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540520,0,32.8,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540521,0,33.3,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540522,25.1,22.2,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540523,16.8,17.8,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540524,0,18.9,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540525,0,24.4,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540526,0.3,21.7,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540527,2,16.7,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540528,2.3,16.1,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540529,0,21.7,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540530,12.4,24.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540531,0.3,16.7,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540601,0,21.1,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540602,9.1,7.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540603,0,17.2,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540604,0,26.7,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540605,25.7,26.7,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540606,2.3,20,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540607,1.5,18.9,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540608,0,24.4,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540609,0,20.6,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540610,19.8,15.6,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540611,0,22.2,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540612,0,29.4,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540613,0,28.3,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540614,2.8,21.7,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540615,0.3,25,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540616,1.3,23.9,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540617,0,20,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540618,5.1,24.4,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540619,0,26.1,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540620,8.4,17.2,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540621,0.3,25.6,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540622,0,33.9,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540623,0,36.7,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540624,4.3,30.6,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540625,0,23.3,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540626,0,24.4,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540627,0,32.8,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540628,0,29.4,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540629,0,25,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540630,0,30,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540701,1,31.7,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540702,0.3,23.3,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540703,0,31.1,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540704,19.6,39.4,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540705,0,37.2,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540706,0,32.2,19.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540707,0,32.2,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540708,0,38.9,17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540709,0.3,40.6,20
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540710,0,37.8,20
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540711,0,35.6,21.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540712,0,42.8,22.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540713,0,36.1,19.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540714,0,31.1,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540715,1,35.6,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540716,0,34.4,18.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540717,0.8,34.4,20
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540718,4.1,37.8,17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540719,0.8,31.1,18.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540720,0,31.1,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540721,0.8,37.2,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540722,2.5,26.1,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540723,0,31.1,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540724,0,35,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540725,0,37.2,17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540726,0,37.8,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540727,0,31.1,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540728,0,34.4,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540729,0.5,30.6,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540730,0,30.6,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540731,0,30,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540801,0,31.7,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540802,0,31.1,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540803,0.3,32.2,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540804,0,30,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540805,0,25,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540806,11.2,21.7,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540807,0,26.1,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540808,9.9,29.4,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540809,0,30.6,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540810,24.4,33.9,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540811,0,25,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540812,0.3,30.6,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540813,1,28.3,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540814,0,31.7,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540815,0,31.1,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540816,0,26.7,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540817,0,25.6,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540818,0,28.3,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540819,0,31.1,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540820,3,32.8,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540821,0,30.6,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540822,0,24.4,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540823,0,33.3,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540824,0,36.7,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540825,0,32.8,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540826,3.6,36.1,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540827,0,29.4,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540828,0,32.8,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540829,0,28.3,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540830,0,33.3,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540831,0,39.4,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540901,0,30,17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540902,0,26.7,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540903,0,28.3,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540904,0,26.7,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540905,0.8,27.8,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540906,0,25,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540907,0,24.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540908,0.8,23.3,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540909,0,25,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540910,0,28.3,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540911,0,30,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540912,0,33.9,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540913,0,25.6,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540914,0,24.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540915,2.3,28.3,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540916,0,22.8,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540917,0,19.4,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540918,0,25.6,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540919,0,27.2,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540920,0,17.2,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540921,0,20.6,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540922,0,34.4,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540923,0,26.7,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540924,0,25,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540925,0,27.2,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540926,0,30.6,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540927,0,26.1,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540928,0,22.2,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540929,1.3,8.3,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19540930,0,7.8,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541001,0,12.2,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541002,0,29.4,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541003,0,22.2,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541004,0,7.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541005,8.9,11.7,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541006,0,8.9,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541007,0,27.8,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541008,0,30,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541009,0,20,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541010,0,18.3,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541011,0,23.9,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541012,0,16.1,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541013,15.2,10.6,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541014,0,10.6,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541015,0,16.1,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541016,0,21.7,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541017,0,20.6,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541018,0,15.6,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541019,0,17.8,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541020,0,16.7,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541021,0,19.4,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541022,0,25,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541023,0,14.4,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541024,0.8,6.1,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541025,13.7,-0.6,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541026,10.2,1.1,-7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541027,0,4.4,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541028,0,8.3,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541029,0,7.2,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541030,0,5.6,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541031,0,6.1,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541101,0.5,2.2,-9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541102,0,15,-9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541103,0,8.9,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541104,0,12.2,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541105,0,18.9,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541106,0,23.9,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541107,0,16.7,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541108,0,11.1,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541109,0,16.1,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541110,0,20.6,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541111,0,10.6,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541112,0,22.8,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541113,0,11.7,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541114,0,17.8,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541115,0,19.4,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541116,0.3,17.8,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541117,0,13.3,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541118,0,12.8,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541119,0,15,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541120,0,12.8,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541121,0,12.2,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541122,0,20,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541123,0,17.2,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541124,0,8.9,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541125,0,10,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541126,0,14.4,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541127,0.3,7.8,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541128,0,1.1,-6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541129,0.3,2.2,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541130,15,-6.1,-10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541201,0,-7.8,-15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541202,0,8.9,-13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541203,0,10.6,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541204,0,5,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541205,2.8,4.4,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541206,0,1.7,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541207,0,5,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541208,0,2.8,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541209,0,5,-6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541210,0,2.8,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541211,0,1.1,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541212,0,7.2,-11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541213,0,6.1,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541214,0,5,-6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541215,2.3,6.7,-7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541216,1.3,0,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541217,0,5,-5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541218,0,9.4,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541219,0,12.8,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541220,0,17.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541221,0,13.9,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541222,0,15.6,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19541223,0,6.1,-2.2
