STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971112,0,50,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971113,0,28,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971114,0,44,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971115,13,83,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971116,142,150,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971117,0,133,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971118,0,17,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971119,0,28,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971120,0,117,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971121,0,161,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971122,10,67,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971123,25,-17,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971124,0,-6,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971125,25,22,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971126,61,150,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971127,33,139,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971128,0,11,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971129,18,22,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971130,0,-28,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971201,25,22,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971202,0,-17,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971203,5,-22,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971204,25,50,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971205,76,44,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971206,8,11,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971207,0,33,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971208,0,61,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971209,0,133,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971210,0,156,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971211,0,161,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971212,20,61,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971213,0,33,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971214,61,50,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971215,180,50,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971216,0,78,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971217,5,67,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971218,0,67,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971219,8,-56,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971220,28,-33,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971221,5,-17,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971222,13,-11,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971223,0,-44,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971224,0,-106,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971225,0,-11,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971226,13,6,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971227,0,-6,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971228,0,-67,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971229,51,-22,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971230,0,56,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18971231,127,17,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980101,13,-67,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980102,0,-72,-156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980103,13,-50,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980104,0,-28,-200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980105,0,17,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980106,3,44,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980107,0,22,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980108,0,67,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980109,0,11,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980110,0,33,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980111,0,28,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980112,15,78,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980113,13,117,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980114,0,6,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980115,25,39,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980116,13,0,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980117,5,-56,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980118,0,6,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980119,0,17,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980120,127,61,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980121,0,50,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980122,8,17,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980123,152,67,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980124,3,0,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980125,89,-11,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980126,38,6,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980127,25,-33,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980128,8,-72,-150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980129,3,-94,-144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980130,0,-122,-183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980131,10,0,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980201,51,-28,-150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980202,0,-122,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980203,0,-106,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980204,0,-17,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980205,3,6,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980206,0,6,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980207,0,39,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980208,0,67,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980209,0,78,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980210,0,67,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980211,0,122,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980212,0,94,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980213,0,33,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980214,5,28,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980215,102,11,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980216,13,-11,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980217,0,-61,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980218,5,22,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980219,5,17,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980220,46,39,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980221,94,39,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980222,36,17,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980223,3,17,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980224,5,28,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980225,8,-22,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980226,25,-6,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980227,5,-17,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980228,0,-11,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980301,0,-11,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980302,13,11,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980303,0,28,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980304,0,50,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980305,0,11,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980306,0,72,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980307,0,100,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980308,0,122,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980309,0,139,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980310,0,161,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980311,0,167,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980312,10,156,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980313,36,178,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980314,0,50,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980315,0,106,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980316,8,117,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980317,0,106,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980318,48,128,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980319,20,211,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980320,28,156,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980321,30,39,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980322,51,61,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980323,8,122,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980324,0,39,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980325,0,94,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980326,0,133,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980327,30,122,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980328,0,117,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980329,124,106,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980330,0,61,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980331,8,39,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980401,0,28,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980402,25,39,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980403,20,-33,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980404,5,0,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980405,8,-17,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980406,15,-6,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980407,13,44,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980408,0,100,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980409,0,150,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980410,5,150,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980411,0,156,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980412,0,172,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980413,0,194,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980414,0,156,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980415,56,100,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980416,0,161,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980417,15,206,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980418,0,94,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980419,36,56,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980420,10,100,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980421,8,83,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980422,18,106,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980423,127,100,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980424,498,106,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980425,46,89,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980426,0,139,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980427,0,156,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980428,5,128,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980429,0,78,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980430,0,172,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980501,0,161,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980502,25,161,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980503,188,128,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980504,0,100,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980505,109,94,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980506,23,133,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980507,0,167,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980508,0,150,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980509,0,189,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980510,0,211,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980511,46,211,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980512,152,150,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980513,0,150,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980514,0,178,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980515,0,144,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980516,46,156,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980517,0,144,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980518,0,211,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980519,290,267,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980520,15,222,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980521,0,217,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980522,15,239,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980523,89,189,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980524,76,222,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980525,0,161,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980526,30,189,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980527,33,194,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980528,0,256,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980529,18,233,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980530,0,167,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980531,0,228,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980601,0,267,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980602,0,261,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980603,0,244,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980604,20,233,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980605,0,256,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980606,0,267,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980607,3,300,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980608,56,311,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980609,0,244,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980610,0,233,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980611,206,300,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980612,97,294,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980613,58,256,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980614,0,267,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980615,0,217,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980616,0,217,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980617,0,261,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980618,0,244,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980619,142,206,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980620,64,222,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980621,18,156,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980622,0,200,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980623,0,239,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980624,0,294,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980625,71,306,217,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980626,0,272,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980627,30,250,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980628,0,278,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980629,0,256,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980630,0,322,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980701,0,294,211,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980702,0,339,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980703,0,356,233,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980704,0,278,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980705,0,222,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980706,0,283,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980707,0,294,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980708,0,322,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980709,30,250,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980710,0,217,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980711,0,200,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980712,0,233,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980713,0,267,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980714,0,317,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980715,0,283,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980716,0,278,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980717,0,317,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980718,23,317,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980719,0,317,222,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980720,142,322,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980721,10,300,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980722,0,311,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980723,0,300,228,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980724,0,328,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980725,99,317,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980726,157,294,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980727,0,306,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980728,577,322,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980729,0,317,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980730,20,294,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980731,0,272,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980801,43,289,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980802,0,283,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980803,132,300,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980804,201,233,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980805,0,261,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980806,0,278,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980807,0,289,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980808,38,267,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980809,0,250,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980810,0,239,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980811,0,278,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980812,69,244,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980813,150,233,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980814,41,239,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980815,0,261,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980816,104,289,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980817,18,244,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980818,20,222,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980819,97,211,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980820,0,250,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980821,0,283,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980822,0,289,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980823,0,317,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980824,48,317,211,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980825,56,272,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980826,36,233,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980827,0,206,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980828,0,228,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980829,28,278,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980830,43,278,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980831,0,311,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980901,0,328,211,-9999
